what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783668619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783689551
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783706415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424783707705
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424783726572
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783726809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783729778
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783730788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783731946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424783731962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783732332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783736771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783741548
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783742927
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783752374
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783755277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783758568
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783765773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783768819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783771867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783773163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783779587
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783779681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424783781027
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424783799446
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783802019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783804771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783804885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783807946
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783808971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783809855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424783809875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783810219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783815205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783823338
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783824207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783841009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424783842766
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424783863989
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783864212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783867084
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783868016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783868587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424783868604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783868916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783870343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783871633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783875115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783878126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783878650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783881193
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783882764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783886936
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783888663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783891474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783894367
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783894429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424783895359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783897065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783897164
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424783938474
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424783938751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424783947152
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424783967492
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424783971926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783973396
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783974137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783974948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424783974966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783975488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783978994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424783983184
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424783984829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783986601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424783986700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424783994370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424783996001
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424784051854
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424784053352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424784057707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424784114017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424784212786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424784216066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424784233897
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424784236464
