what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426765960722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766437019
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426766443260
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766451843
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766451935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766476688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766525707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766564302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766602272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426766605091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426766612575
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426766616110
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766638421
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766638480
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766641035
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1426766643796
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766647037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1426766650096
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1426766651351
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1426766651829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426766654497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426766655478
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766662241
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426766665834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766671907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766673392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426766675384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426767093527
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1426767097164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426767098539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426767101921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426767101948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426767107179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426767107990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772130740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772136279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772282607
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426772285571
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426772290296
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426772290353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772310231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772311584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772352040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772353820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772355487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772356342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772408920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772414872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772486934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772584638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426772706367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426773186865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774613111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774620049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774620863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774622514
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426774634926
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426774642040
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426774643030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774666873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426774666898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774671684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426774679812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774681831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426774681849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774687814
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426774694562
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426774721592
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426774725881
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426774749436
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426774749517
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426774752083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426774768067
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426774768907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774769636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426774769655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426774769988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774778507
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426774779480
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426774849704
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426774854223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774855342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774857025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774876372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774877722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774879554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774880164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774882910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774884122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774889222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774891621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426774894318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426776835299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426776861307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426776862063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426776862943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426776867406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426776882389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426777450455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426777451409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426777462573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426777463444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426777465273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426777465969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778396009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778404980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778406439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778406949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778407852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778408141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778413384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778414080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778415075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778418779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778423507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778423519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778424971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778429109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778454577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778463578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778533574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778536204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778536908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778537948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778585165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426778610660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779674738
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426779676848
activated,editor,com.salesforce.ide.schemabrowser,28.0.1.201309101331,"com.salesforce.ide.schemabrowser.schemaBrowser",1426779678133
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426779679034
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426779690367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426779699069
error,log,,,"ERROR [2015-03-19 21:11:43,182] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426779703401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779753499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779754560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779755091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779760562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779761797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779765070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779767362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779770107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779771513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779775582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779776822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779782717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779784445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779794842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779803323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779807551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779808763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779814460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779815597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779845499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779848908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779926100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426779927384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426780074271
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426780076139
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1426780084107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426780084384
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426780084897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426780086090
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1426780086124
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426780086615
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1426780088401
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426780088693
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426780089091
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426780089222
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426780089292
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426780089387
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426780089619
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1426780089922
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426780090304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426780093465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426780094416
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426780095818
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1426780112934
