what,kind,bundleId,bundleVersion,description,time
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424323749170
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1424323749339
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424323749430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323750401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323750504
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1424323750617
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1424323750716
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1424323750722
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1424323750756
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1424323750809
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1424323750833
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1424323751018
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1424323751075
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1424323751394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323874197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323876137
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424323932916
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424323933618
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424323933727
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424323938360
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424323940075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323948356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323948390
opened,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424323972406
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424323972450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323972804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424323973238
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424324011913
closed,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424324011913
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424324013630
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424324014848
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424324016332
started,bundle,com.salesforce.ide.deployment,28.0.1.201309101331,"com.salesforce.ide.deployment",1424324019835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324020700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324023642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324023917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324028596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324114705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324120346
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1424324122131
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1424324122181
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424324136614
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424324137592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324149544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324152072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324152143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424324206315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424324211397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324254550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324254555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324254575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324363138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324671898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324671920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324755750
opened,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424324778277
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424324778312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324778656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324778808
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424324788948
closed,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424324788948
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424324790395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324805680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324810871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324810962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424324825389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324881109
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1424324890178
opened,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424324926549
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424324926580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324926920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424324927142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325041668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325465164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325467231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325478705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325479467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325483024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325484793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325513400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325514197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325539420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424325697211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326177366
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424326256549
closed,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424326256549
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424326265873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326270247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326281241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326281317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424326295804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326439597
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424326441033
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424326441086
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424326441087
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1424326442041
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1424326442256
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1424326442261
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1424326442461
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1424326442468
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1424326442588
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1424326442745
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1424326442748
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424326442930
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424326443080
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424326443604
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1424326444241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326456938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326460209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326460291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424326465708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326486175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326486180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326486203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326487419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326500483
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424326501888
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424326502935
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424326503289
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1424326503337
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424326510582
opened,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424326523258
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1424326523290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326523635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424326523891
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326550836
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326597728
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326610150
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326630316
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326634604
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326672660
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326681087
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1424326684671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424326695718
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424326808487
