what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712634152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712637256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712637414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712854827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712856678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712868274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712876269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712876398
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1427712910223
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1427712910287
error,log,,,"Unhandled event loop exception",1427712945128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427712962366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427712983114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427712984220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713050536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713053091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713156986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713163445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713190814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713195495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713202409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713245115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713282920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713284304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713318230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713326892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713334601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713355726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713369399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713375265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713382658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713389549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713396576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713407782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713409874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713416194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713469940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427713493966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427713495747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427713497707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427713501872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713509933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713509954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427713510077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427713534589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714164361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714172155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714173660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714179561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714183194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714189868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714192116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427714195486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714196091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714298937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714358314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714422203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714440915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714452051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427714457184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427714459339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427714480144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427714488679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427714490121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427714523704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714526101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714585998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427714590956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714591621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714597887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714663088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714757035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714771621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714828097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427714832997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427714833399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427715048229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427715058478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427715074869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427715077591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427715079112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427716010237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427716013089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427716096102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427716104330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427716148231
