what,kind,bundleId,bundleVersion,description,time
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330446228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330451346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424330451373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330458137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424330462241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424330463347
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330464960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330467061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330484966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424330487001
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424330491808
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330493078
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330493119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330498316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330503206
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330508282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330511672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330513129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330513988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330517322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424330520591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330525894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424330525910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330530410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424330534333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424330535517
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330536715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330538959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424330538981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330542443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330545653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330547344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330553332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330553447
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424330557849
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330560676
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1424330560713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330562814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1424330562834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330572159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330579797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330590040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424330617829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424330621125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330641222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330642119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330642980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424330645833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424330648868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424330649498
