what,kind,bundleId,bundleVersion,description,time
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427194318792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427194319493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1427194319515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427194320339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427194323765
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1427194325160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427194329224
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1427194406881
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1427194420450
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1427194427921
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1427194432087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427194441750
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427194470661
closed,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1427194470661
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427194471978
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427194479969
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427194485763
opened,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1427194514846
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1427194514879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427194515236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427194515494
executed,command,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.copyRightToLeft",1427194540742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427194671701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427195151173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199517795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199756032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199758143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199779814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199822654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199828902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199832107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199871601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427199872173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427201785341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427201786025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427201786849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427201794666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427201880125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427201881127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427201961364
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427201972656
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427201975209
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1427201978214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427202021643
error,log,,,"ERROR [2015-03-24 18:30:26,277] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1427202026284
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427202026575
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427202027058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427202045981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427202101564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427202101566
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1427202161755
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427202161755
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427202163154
closed,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1427202163154
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1427202163912
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1427202163912
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1427202164795
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1427202164795
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427202165643
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1427202165643
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427202166528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427202188412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427202312227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427202314076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427207943960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427207944029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427207976891
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427207977084
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1427207980145
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1427207980145
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1427207980145
