what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1427265674307
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1427265674307
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1427265674307
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1427265674307
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1427265674307
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1427265674307
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1427265674307
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1427265674307
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1427265674307
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1427265674307
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1427265674307
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1427265674308
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1427265674308
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1427265674308
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1427265674308
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1427265674308
os,sysinfo,,,"win32",1427265674310
arch,sysinfo,,,"x86_64",1427265674310
ws,sysinfo,,,"win32",1427265674310
locale,sysinfo,,,"en_US",1427265674310
processors,sysinfo,,,"2",1427265674310
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1427265674310
java.runtime.version,sysinfo,,,"1.7.0_10-b18",1427265674310
java.specification.name,sysinfo,,,"Java Platform API Specification",1427265674310
java.specification.vendor,sysinfo,,,"Oracle Corporation",1427265674310
java.specification.version,sysinfo,,,"1.7",1427265674310
java.vendor,sysinfo,,,"Oracle Corporation",1427265674310
java.version,sysinfo,,,"1.7.0_10",1427265674310
java.vm.info,sysinfo,,,"mixed mode",1427265674310
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1427265674310
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1427265674310
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1427265674310
java.vm.specification.version,sysinfo,,,"1.7",1427265674310
java.vm.vendor,sysinfo,,,"Oracle Corporation",1427265674310
java.vm.version,sysinfo,,,"23.6-b04",1427265674310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427265783595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427265800243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427265809801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427265844748
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1427265865062
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1427265865068
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1427265865073
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1427265865073
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1427265865113
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1427265865875
