what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426602371322
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426602372664
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426602372704
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426602372704
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426602373881
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1426602373882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426602377121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426602379326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426602380241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603135916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603138955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603143383
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426603190476
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426603190531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603217098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603232068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426603252250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603260524
error,log,,,"ERROR [2015-03-17 20:11:34,987] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1426603294994
error,log,,,"ERROR [2015-03-17 20:11:35,001] (PackageDeployService.java:deployWork:290) - Unable to retrieve components: ConnectException: Connection timed out: connect\r\n",1426603295007
error,log,,,"ERROR [2015-03-17 20:11:35,008] (BuilderController.java:handleException:143) - Unable to perform save on all files.\r\n",1426603295013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603295035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426603295084
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1426603301477
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1426603303672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1426603309187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603313341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603316672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426603316720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603327504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426603329110
