what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066056061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1428066056092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066089567
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428066089665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066093883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066094002
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428066099939
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428066103973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066131803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066134647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066135977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066137242
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428066138063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066140230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066140893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066143431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066144556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066155666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066197613
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428066200910
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428066218154
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428066218196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428066239602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066240634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066297979
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1428066300455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428066301554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066302320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066312358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1428066318693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066322331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066385495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428066386855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428074639319
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428074640734
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1428074644284
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1428074644284
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1428074644750
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1428074644751
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1428074647381
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428074647668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428074647701
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428074648411
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428074648448
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428074648536
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428074648626
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1428074648816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428074649489
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1428074649541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428074652178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428074653079
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428074653576
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1428074769283
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1428074769313
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1428074769313
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1428074769313
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1428074769313
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1428074769555
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1428074769817
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1428074769817
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1428074769817
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1428074769817
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1428074769817
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1428074769817
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1428074769817
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1428074769817
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1428074769817
activated,perspective,com.salesforce.ide.ui,,"com.salesforce.ide.perspective",1428298053505
