37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
08:29:19.0 (57061)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
08:29:19.0 (95839)|EXECUTION_STARTED
08:29:19.0 (100049)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
08:29:19.0 (21271857)|SYSTEM_MODE_ENTER|true
08:29:19.0 (21508981)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
08:29:19.0 (21525261)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
08:29:19.0 (21677377)|HEAP_ALLOCATE|[72]|Bytes:3
08:29:19.0 (21715417)|HEAP_ALLOCATE|[77]|Bytes:152
08:29:19.0 (21729620)|HEAP_ALLOCATE|[342]|Bytes:408
08:29:19.0 (21742956)|HEAP_ALLOCATE|[355]|Bytes:408
08:29:19.0 (21754087)|HEAP_ALLOCATE|[467]|Bytes:48
08:29:19.0 (21781670)|HEAP_ALLOCATE|[139]|Bytes:6
08:29:19.0 (21796391)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
08:29:19.0 (21803804)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
08:29:19.0 (21808439)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
08:29:19.0 (21814762)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:29:19.0 (21831468)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
08:29:19.0 (21838178)|STATEMENT_EXECUTE|[1]
08:29:19.0 (21842782)|STATEMENT_EXECUTE|[1]
08:29:19.0 (21844139)|STATEMENT_EXECUTE|[3]
