37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:34:06.0 (76213)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:34:06.0 (130387)|EXECUTION_STARTED
07:34:06.0 (136745)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:34:06.0 (296470)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660a0000009uTC
07:34:06.0 (4356004)|HEAP_ALLOCATE|[72]|Bytes:3
07:34:06.0 (4405992)|HEAP_ALLOCATE|[77]|Bytes:152
07:34:06.0 (4420630)|HEAP_ALLOCATE|[342]|Bytes:408
07:34:06.0 (4432143)|HEAP_ALLOCATE|[355]|Bytes:408
07:34:06.0 (4443903)|HEAP_ALLOCATE|[467]|Bytes:48
07:34:06.0 (4473949)|HEAP_ALLOCATE|[139]|Bytes:6
07:34:06.0 (4499346)|HEAP_ALLOCATE|[50]|Bytes:5
07:34:06.0 (4522588)|HEAP_ALLOCATE|[56]|Bytes:5
07:34:06.0 (4529603)|HEAP_ALLOCATE|[64]|Bytes:7
07:34:06.0 (7034042)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:34:06.0 (7051032)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:34:06.0 (11933444)|VF_DESERIALIZE_VIEWSTATE_END
07:34:06.13 (13889544)|SYSTEM_MODE_ENTER|true
07:34:06.13 (13986455)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
07:34:06.13 (13999585)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:34:06.13 (14014464)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
07:34:06.13 (14020549)|STATEMENT_EXECUTE|[1]
07:34:06.14 (14892977)|SYSTEM_MODE_ENTER|true
07:34:06.14 (14950516)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:34:06.14 (14958233)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
07:34:06.14 (14997083)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x688fdc19
07:34:06.14 (15003059)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
07:34:06.14 (15011365)|VARIABLE_ASSIGNMENT|[88]|escape|null
07:34:06.0 (15255205)|SYSTEM_MODE_ENTER|true
07:34:06.0 (15281241)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:34:06.0 (15294929)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:34:06.0 (15299299)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:34:06.0 (15303683)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
07:34:06.0 (15314051)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:34:06.0 (15319039)|STATEMENT_EXECUTE|[1]
07:34:06.0 (15322421)|STATEMENT_EXECUTE|[1]
07:34:06.0 (15323793)|STATEMENT_EXECUTE|[3]
07:34:06.0 (15448646)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:34:06.0 (15462965)|HEAP_ALLOCATE|[3]|Bytes:1
07:34:06.0 (15468720)|HEAP_ALLOCATE|[3]|Bytes:1
07:34:06.0 (15525670)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:34:06.0 (15530680)|STATEMENT_EXECUTE|[1]
07:34:06.0 (15532893)|STATEMENT_EXECUTE|[1]
07:34:06.0 (15547997)|SYSTEM_MODE_ENTER|false
07:34:06.0 (15554439)|HEAP_ALLOCATE|[3]|Bytes:5
07:34:06.0 (15561056)|SYSTEM_MODE_EXIT|false
07:34:06.0 (15568451)|METHOD_EXIT|[1]|PAW_YearEnd_Config
07:34:06.0 (15578946)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:34:06.0 (15603933)|SYSTEM_MODE_ENTER|false
07:34:06.0 (15608969)|HEAP_ALLOCATE|[6]|Bytes:5
07:34:06.0 (15613018)|STATEMENT_EXECUTE|[5]
07:34:06.0 (15616561)|STATEMENT_EXECUTE|[7]
07:34:06.0 (16485493)|HEAP_ALLOCATE|[7]|Bytes:20
07:34:06.0 (16530953)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x6c7eaeab
07:34:06.0 (16538778)|STATEMENT_EXECUTE|[9]
07:34:06.0 (16542398)|HEAP_ALLOCATE|[9]|Bytes:14
07:34:06.0 (16694828)|HEAP_ALLOCATE|[9]|Bytes:145
07:34:06.0 (16720696)|HEAP_ALLOCATE|[9]|Bytes:159
07:34:06.0 (16741698)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
07:34:06.0 (16750998)|STATEMENT_EXECUTE|[10]
07:34:06.0 (16756250)|SYSTEM_MODE_EXIT|false
07:34:06.0 (16763860)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:34:06.0 (16802464)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
07:34:06.0 (16807936)|STATEMENT_EXECUTE|[522]
07:34:06.0 (16813224)|METHOD_EXIT|[1]|PAW_New_EditCntrllr
07:34:06.0 (17217004)|SYSTEM_MODE_ENTER|true
07:34:06.0 (17961589)|SYSTEM_MODE_ENTER|true
07:34:06.0 (18016907)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:476
07:34:06.0 (18028599)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
07:34:06.0 (21220674)|SYSTEM_MODE_ENTER|true
07:34:06.0 (21292199)|SYSTEM_MODE_ENTER|true
07:34:06.0 (25427486)|SYSTEM_MODE_ENTER|true
07:34:06.0 (25714294)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:112
