37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
08:35:44.0 (370786)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
08:35:44.0 (423058)|EXECUTION_STARTED
08:35:44.0 (427717)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
08:35:44.0 (16760959)|SYSTEM_MODE_ENTER|true
08:35:44.0 (17129843)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
08:35:44.0 (17155669)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
08:35:44.0 (17324974)|HEAP_ALLOCATE|[72]|Bytes:3
08:35:44.0 (17377657)|HEAP_ALLOCATE|[77]|Bytes:152
08:35:44.0 (17396296)|HEAP_ALLOCATE|[342]|Bytes:408
08:35:44.0 (17421631)|HEAP_ALLOCATE|[355]|Bytes:408
08:35:44.0 (17442441)|HEAP_ALLOCATE|[467]|Bytes:48
08:35:44.0 (17477212)|HEAP_ALLOCATE|[139]|Bytes:6
08:35:44.0 (17498893)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
08:35:44.0 (17508262)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
08:35:44.0 (17513089)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
08:35:44.0 (17517998)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:35:44.0 (17529913)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
08:35:44.0 (17537516)|STATEMENT_EXECUTE|[1]
08:35:44.0 (17542540)|STATEMENT_EXECUTE|[1]
08:35:44.0 (17543603)|STATEMENT_EXECUTE|[3]
08:35:44.0 (19038600)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
08:35:44.0 (19058093)|HEAP_ALLOCATE|[3]|Bytes:1
08:35:44.0 (19066660)|HEAP_ALLOCATE|[3]|Bytes:1
08:35:44.0 (19093382)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
08:35:44.0 (19099200)|STATEMENT_EXECUTE|[1]
08:35:44.0 (19101905)|STATEMENT_EXECUTE|[1]
08:35:44.0 (19134660)|HEAP_ALLOCATE|[50]|Bytes:5
08:35:44.0 (19165100)|HEAP_ALLOCATE|[56]|Bytes:5
08:35:44.0 (19176808)|HEAP_ALLOCATE|[64]|Bytes:7
08:35:44.0 (19210393)|SYSTEM_MODE_ENTER|false
08:35:44.0 (19230976)|HEAP_ALLOCATE|[3]|Bytes:5
08:35:44.0 (19240654)|SYSTEM_MODE_EXIT|false
08:35:44.0 (19250737)|METHOD_EXIT|[1]|PAW_YearEnd_Config
08:35:44.0 (19271080)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
08:35:44.0 (19322734)|SYSTEM_MODE_ENTER|false
08:35:44.0 (19331684)|HEAP_ALLOCATE|[6]|Bytes:5
08:35:44.0 (19337641)|STATEMENT_EXECUTE|[5]
08:35:44.0 (19344226)|STATEMENT_EXECUTE|[7]
08:35:44.0 (20787783)|HEAP_ALLOCATE|[7]|Bytes:20
