37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
08:36:22.0 (274518)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
08:36:22.0 (310025)|EXECUTION_STARTED
08:36:22.0 (313938)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
08:36:22.0 (14080018)|SYSTEM_MODE_ENTER|true
08:36:22.0 (14385172)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
08:36:22.0 (14407637)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
08:36:22.0 (14546719)|HEAP_ALLOCATE|[72]|Bytes:3
08:36:22.0 (14582726)|HEAP_ALLOCATE|[77]|Bytes:152
08:36:22.0 (14594602)|HEAP_ALLOCATE|[342]|Bytes:408
08:36:22.0 (14604375)|HEAP_ALLOCATE|[355]|Bytes:408
08:36:22.0 (14614774)|HEAP_ALLOCATE|[467]|Bytes:48
08:36:22.0 (14640383)|HEAP_ALLOCATE|[139]|Bytes:6
08:36:22.0 (14653870)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
08:36:22.0 (14661342)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
08:36:22.0 (14665856)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
08:36:22.0 (14670342)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:36:22.0 (14680644)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
08:36:22.0 (14687698)|STATEMENT_EXECUTE|[1]
08:36:22.0 (14691925)|STATEMENT_EXECUTE|[1]
08:36:22.0 (14692975)|STATEMENT_EXECUTE|[3]
08:36:22.0 (16027622)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
08:36:22.0 (16044269)|HEAP_ALLOCATE|[3]|Bytes:1
08:36:22.0 (16051508)|HEAP_ALLOCATE|[3]|Bytes:1
08:36:22.0 (16079473)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
08:36:22.0 (16084886)|STATEMENT_EXECUTE|[1]
08:36:22.0 (16087294)|STATEMENT_EXECUTE|[1]
08:36:22.0 (16116903)|HEAP_ALLOCATE|[50]|Bytes:5
08:36:22.0 (16137589)|HEAP_ALLOCATE|[56]|Bytes:5
08:36:22.0 (16143830)|HEAP_ALLOCATE|[64]|Bytes:7
08:36:22.0 (16171053)|SYSTEM_MODE_ENTER|false
08:36:22.0 (16180701)|HEAP_ALLOCATE|[3]|Bytes:5
08:36:22.0 (16186329)|SYSTEM_MODE_EXIT|false
08:36:22.0 (16192538)|METHOD_EXIT|[1]|PAW_YearEnd_Config
08:36:22.0 (16207603)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
08:36:22.0 (16238919)|SYSTEM_MODE_ENTER|false
08:36:22.0 (16244083)|HEAP_ALLOCATE|[6]|Bytes:5
08:36:22.0 (16247847)|STATEMENT_EXECUTE|[5]
08:36:22.0 (16251453)|STATEMENT_EXECUTE|[7]
08:36:22.0 (17434528)|HEAP_ALLOCATE|[7]|Bytes:20
08:36:22.0 (17490212)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x3ae7c00a
08:36:22.0 (17499528)|STATEMENT_EXECUTE|[9]
08:36:22.0 (17502663)|HEAP_ALLOCATE|[9]|Bytes:14
08:36:22.0 (17632525)|HEAP_ALLOCATE|[9]|Bytes:145
08:36:22.0 (17653284)|HEAP_ALLOCATE|[9]|Bytes:159
08:36:22.0 (17672657)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
08:36:22.0 (17681003)|STATEMENT_EXECUTE|[10]
08:36:22.0 (17686321)|SYSTEM_MODE_EXIT|false
08:36:22.0 (17694697)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
08:36:22.0 (17723465)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
08:36:22.0 (17729219)|STATEMENT_EXECUTE|[524]
08:36:22.0 (17733898)|METHOD_EXIT|[1]|PAW_New_EditCntrllr
08:36:22.0 (19709741)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:112
08:36:22.0 (19721768)|VARIABLE_SCOPE_BEGIN|[41]|this|PAW_New_EditCntrllr|true|false
08:36:22.0 (19815600)|VARIABLE_ASSIGNMENT|[41]|this|{}|0x4ababa7c
08:36:22.0 (19825038)|STATEMENT_EXECUTE|[1]
08:36:22.0 (19826260)|STATEMENT_EXECUTE|[7]
08:36:22.0 (19827825)|STATEMENT_EXECUTE|[8]
08:36:22.0 (19828612)|STATEMENT_EXECUTE|[9]
08:36:22.0 (19829366)|STATEMENT_EXECUTE|[10]
08:36:22.0 (19830545)|STATEMENT_EXECUTE|[11]
08:36:22.0 (19842189)|VARIABLE_ASSIGNMENT|[11]|this.oppId|""|0x4ababa7c
08:36:22.0 (19847581)|STATEMENT_EXECUTE|[12]
08:36:22.0 (19848586)|STATEMENT_EXECUTE|[13]
08:36:22.0 (19849345)|STATEMENT_EXECUTE|[14]
08:36:22.0 (19850091)|STATEMENT_EXECUTE|[15]
08:36:22.0 (19850846)|STATEMENT_EXECUTE|[16]
08:36:22.0 (19851614)|STATEMENT_EXECUTE|[18]
08:36:22.0 (19852361)|STATEMENT_EXECUTE|[19]
08:36:22.0 (19853151)|STATEMENT_EXECUTE|[20]
08:36:22.0 (19853987)|STATEMENT_EXECUTE|[21]
08:36:22.0 (19854748)|STATEMENT_EXECUTE|[22]
08:36:22.0 (19855509)|STATEMENT_EXECUTE|[23]
08:36:22.0 (19856265)|STATEMENT_EXECUTE|[24]
08:36:22.0 (19857019)|STATEMENT_EXECUTE|[25]
08:36:22.0 (19857808)|STATEMENT_EXECUTE|[26]
08:36:22.0 (19858586)|STATEMENT_EXECUTE|[27]
08:36:22.0 (19859334)|STATEMENT_EXECUTE|[28]
08:36:22.0 (19860074)|STATEMENT_EXECUTE|[30]
08:36:22.0 (19860889)|STATEMENT_EXECUTE|[31]
08:36:22.0 (19861663)|STATEMENT_EXECUTE|[32]
08:36:22.0 (19862618)|STATEMENT_EXECUTE|[33]
08:36:22.0 (19863523)|STATEMENT_EXECUTE|[37]
08:36:22.0 (19864315)|STATEMENT_EXECUTE|[38]
08:36:22.0 (19870795)|HEAP_ALLOCATE|[11]|Bytes:6
08:36:22.0 (19901503)|STATEMENT_EXECUTE|[41]
08:36:22.0 (19902835)|STATEMENT_EXECUTE|[44]
08:36:22.0 (62337987)|HEAP_ALLOCATE|[44]|Bytes:2408
08:36:22.0 (62713273)|VARIABLE_ASSIGNMENT|[44]|PAW_New_EditCntrllr.globalSchemaMap|"{abused_substance__c=Abused_Substance__c, abused_substance__feed=Abused_Substance__Feed, abused_substance__history=Abused_Substance__History, acceptedeventrelation=AcceptedEventRelation, account=Account, account_review__c=Account_Review__c, account_review__history=Account_Review__History, account_satisfaction_survey__c=Account_Satisfaction_Survey__c, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, ...}"|0x623bc2b1
08:36:22.0 (62731164)|STATEMENT_EXECUTE|[45]
08:36:22.0 (62868519)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"oppId":""}|0x4ababa7c
08:36:22.0 (62883614)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
08:36:22.0 (62893094)|HEAP_ALLOCATE|[32]|Bytes:5
